S CC TrialNum Contrast TargetType PrimeRelation PrimeShown TargetShown RT score
S37 cc5 330 Degraded HF Unr package WHITE 565 E
S37 cc5 331 Degraded NW Unr gentle UNKOOM 613 C
S37 cc5 332 Degraded LF Rel pear FRUIT 614 C
S37 cc5 333 Clear HF Rel side FRONT 550 C
S37 cc5 334 Clear NW Unr measure PRENITY 617 E
S37 cc5 335 Clear HF Rel pour LIQUID 612 C
S37 cc5 336 Clear NW Unr liver GIPER 789 C
S37 cc5 337 Degraded HF Rel cuddle BEAR 513 C
S37 cc5 338 Clear LF Unr robe PURPLE 495 E
S37 cc5 339 Clear LF Unr barrier CRASH 689 C
S37 cc5 340 Degraded HF Unr glove FEMALE 594 C
S37 cc5 341 Degraded NW Unr quart TRANSVEEM 784 C
S37 cc5 342 Clear NW Unr casket DISWOUL 563 C
S37 cc5 343 Clear NW Unr brandy TRANSHORD 744 E
S37 cc5 344 Clear NW Unr pond BAGES 495 E
S37 cc5 345 Clear HF Unr gender HAND 497 C
S37 cc5 346 Degraded NW Unr alive GOORCH 506 C
S37 cc5 347 Degraded NW Unr soar GIAL 613 C
S37 cc5 348 Degraded NW Unr stub TILKER 549 C
S37 cc5 349 Degraded NW Unr worst NAKE 520 E
S37 cc5 350 Clear LF Unr hail PINT 1168 C
S37 cc5 351 Degraded NW Unr turtle DISMONG 609 C
S37 cc5 352 Clear LF Unr drum RUBBER 594 C
S37 cc5 353 Degraded NW Unr drink DEHIET 527 C
S37 cc5 354 Degraded HF Rel south WEST 512 C
S37 cc5 355 Clear NW Unr drunk STAPEL 731 E
S37 cc5 356 Clear NW Unr whip BERE 733 C
S37 cc5 357 Degraded LF Rel graft SKIN 646 C
S37 cc5 358 Clear HF Rel mayor CITY 543 C
S37 cc5 359 Degraded NW Unr bacon ROFT 658 C
S37 cc5 360 Clear NW Unr atom KOOPER 617 C
S37 cc5 361 Clear NW Unr hoop TASHED 634 E
S37 cc5 362 Clear HF Unr bleach PRESENT 891 C
S37 cc5 363 Degraded HF Rel private ALONE 643 C
S37 cc5 364 Degraded HF Unr just THINK 537 C
S37 cc5 365 Clear NW Unr robber DERD 649 C
S37 cc5 366 Clear NW Unr village SAMP 962 C
S37 cc5 367 Clear HF Unr complex DESTROY 711 C
S37 cc5 368 Degraded NW Unr correct FODE 554 C
S37 cc5 369 Clear NW Unr motor ENJOLK 592 C
S37 cc5 370 Clear HF Rel report TELL 475 E
S37 cc5 371 Degraded LF Rel panther TIGER 747 C
S37 cc5 372 Degraded NW Unr judge DIATHED 630 C
S37 cc5 373 Clear LF Rel snail SLIMY 650 C
S37 cc5 374 Degraded HF Unr tractor VISION 641 C
S37 cc5 375 Clear NW Unr kitten SARPS 583 C
S37 cc5 376 Degraded NW Unr inhale VACK 675 C
S37 cc5 377 Degraded NW Unr desire KOOF 497 C
S37 cc5 378 Clear LF Unr snorkel SHIRT 680 C
S37 cc5 379 Degraded NW Unr middle SUBRUCT 774 C
S37 cc5 380 Degraded HF Unr wager HOLD 791 C
S37 cc5 381 Clear HF Unr strand TAKE 522 E
S37 cc5 382 Clear LF Rel plead GUILTY 754 C
S37 cc5 383 Degraded NW Unr danger CRIG 592 C
S37 cc5 384 Clear HF Rel much MORE 475 C
S37 cc5 385 Degraded LF Rel sailor NAVY 575 C
S37 cc5 386 Degraded NW Unr game OVERJAGE 631 C
S37 cc5 387 Degraded NW Unr moon GAFT 618 C
S37 cc5 388 Clear NW Unr trace MIPER 522 C
S37 cc5 389 Degraded NW Unr fangs ROOR 664 C
S37 cc5 390 Degraded NW Unr corpse BOULER 563 C
S37 cc5 391 Degraded LF Rel stale BREAD 569 C
S37 cc5 392 Degraded LF Rel cobra SNAKE 497 C
S37 cc5 393 Degraded NW Unr boat VIRMER 522 C
S37 cc5 394 Degraded HF Rel hike WALK 568 C
S37 cc5 395 Clear LF Unr send PUPPY 495 C
S37 cc5 396 Clear LF Rel polite NICE 487 C
S37 cc5 397 Degraded NW Unr saber FOOMS 496 C
S37 cc5 398 Degraded NW Unr prison TEAPS 617 C
S37 cc5 399 Clear LF Unr tarnish SHINE 537 C
S37 cc5 400 Degraded NW Unr plain DANDEL 489 C
S37 cc5 401 Clear NW Unr helium INTERVESS 674 C
S37 cc5 402 Degraded LF Unr ounce STORM 479 C
S37 cc5 403 Degraded NW Unr learn PARN 740 C
S37 cc5 404 Degraded LF Unr flannel SWIM 671 C
S37 cc5 405 Clear LF Rel grain SAND 603 C
S37 cc5 406 Degraded NW Unr place VELLS 473 C
S37 cc5 407 Degraded NW Unr kind GLEDER 478 C
S37 cc5 408 Degraded NW Unr past PROLEEL 532 C
S37 cc5 409 Clear LF Unr fury BREAK 532 C
S37 cc5 410 Clear NW Unr watch UNFERO 629 C
S37 cc5 411 Clear NW Unr boring TICED 567 C
S37 cc5 412 Degraded NW Unr shake ANTIVORM 527 C
S37 cc5 413 Clear NW Unr excuse DOMP 592 C
S37 cc5 414 Clear NW Unr east NACE 555 C
S37 cc5 415 Clear HF Unr mirage PULL 624 C
S37 cc5 416 Clear LF Rel vest JACKET 499 C
S37 cc5 417 Degraded NW Unr penny POAL 607 C
S37 cc5 418 Clear HF Unr rude GONE 655 C
S37 cc5 419 Degraded NW Unr area GASER 536 C
S37 cc5 420 Clear NW Unr cough GEENER 583 C
S37 cc5 421 Clear NW Unr brain GORT 515 C
S37 cc5 422 Clear LF Rel subtle HINT 609 C
S37 cc5 423 Clear LF Unr towel WITCH 545 C
S37 cc5 424 Clear HF Rel choice PICK 579 C
S37 cc5 425 Degraded HF Rel alley STREET 527 C
S37 cc5 426 Degraded NW Unr live DEFITY 687 C
S37 cc5 427 Clear NW Unr toad WINT 544 C
S37 cc5 428 Clear LF Unr yarn JUICE 530 C
S37 cc5 429 Degraded HF Unr scalp STRONG 531 C
S37 cc5 430 Clear NW Unr artery VACER 531 C
S37 cc5 431 Clear HF Unr knock LIFE 548 C
S37 cc5 432 Degraded HF Rel pilot PLANE 502 E
S37 cc5 433 Clear HF Unr theory HORSE 565 C
S37 cc5 434 Clear HF Rel town COUNTRY 555 C
S37 cc5 435 Degraded LF Rel robbery THIEF 657 C
S37 cc5 436 Degraded NW Unr value PREHOIN 553 C
S37 cc5 437 Degraded LF Unr prank BUNNY 494 C
S37 cc5 438 Degraded NW Unr gift PAME 551 C
S37 cc5 439 Clear NW Unr green BIETER 618 C
S37 cc5 440 Degraded NW Unr trash FONGE 459 C
S37 cc5 441 Clear HF Rel parent FATHER 573 C
S37 cc5 442 Degraded LF Rel scar UGLY 485 E
S37 cc5 443 Clear NW Unr last DIATOOF 630 C
S37 cc5 444 Degraded NW Unr sight JIOT 617 C
S37 cc5 445 Clear NW Unr dislike TORM 569 C
S37 cc5 446 Degraded HF Rel scout GIRL 562 C
S37 cc5 447 Clear LF Rel famine HUNGER 696 C
S37 cc5 448 Degraded HF Unr reality DOOR 488 C
S37 cc5 449 Clear LF Rel buckle SHOE 624 C
S37 cc5 450 Clear NW Unr piece SUBVURD 515 C
S37 cc5 451 Clear HF Unr squad REASON 641 C
S37 cc5 452 Degraded LF Unr musk PRIEST 630 C
S37 cc5 453 Degraded NW Unr rock NAIN 681 C
S37 cc5 454 Clear NW Unr mammal SORN 615 C
S37 cc5 455 Degraded NW Unr fill PORM 568 C
S37 cc5 456 Clear NW Unr violet ABDESS 800 C
S37 cc5 457 Degraded HF Rel late NIGHT 517 E
S37 cc5 458 Clear HF Unr serial PLAY 622 C
S37 cc5 459 Clear NW Unr beer LURB 529 C
S37 cc5 460 Clear HF Unr brave HEAD 609 C
S37 cc5 461 Clear NW Unr razor NIDE 626 C
S37 cc5 462 Clear LF Rel symbol SIGN 581 C
S37 cc5 463 Degraded NW Unr pool JASHES 544 C
S37 cc5 464 Degraded NW Unr cure WELME 546 C
S37 cc5 465 Degraded HF Rel frost COLD 566 C
S37 cc5 466 Clear NW Unr chalk DOLFIN 555 C
S37 cc5 467 Degraded NW Unr clue HOMPS 609 C
S37 cc5 468 Clear HF Rel free COST 657 C
S37 cc5 469 Clear NW Unr perfume MEROT 505 C
S37 cc5 470 Clear HF Rel beam LIGHT 549 C
S37 cc5 471 Clear NW Unr tire RESATH 488 C
S37 cc5 472 Clear HF Unr storage CIRCLE 704 C
S37 cc5 473 Clear NW Unr sugar MAND 611 C
S37 cc5 474 Degraded HF Rel rooster MORNING 867 E
S37 cc5 475 Degraded NW Unr stand HITY 1089 C
S37 cc5 476 Clear LF Rel daring BRAVE 626 C
S37 cc5 477 Clear NW Unr bourbon GLIDEL 485 C
S37 cc5 478 Degraded NW Unr shape ABLERM 523 C
S37 cc5 479 Clear NW Unr site RISHED 472 C
S37 cc5 480 Clear LF Unr trench NERVOUS 859 C
S38 cc6 1 Degraded NW Unr phase VADES 523 C
S38 cc6 2 Clear NW Unr fishing TELD 520 C
S38 cc6 3 Degraded HF Unr novel UNCLE 774 C
S38 cc6 4 Clear NW Unr pain LIPER 598 C
S38 cc6 5 Clear LF Unr symbol BLADE 500 C
S38 cc6 6 Degraded NW Unr helium INTERVESS 686 C
S38 cc6 7 Clear NW Unr turtle DISMONG 572 C
S38 cc6 8 Clear HF Rel core CENTER 501 E
S38 cc6 9 Clear LF Rel rise SHINE 538 C
S38 cc6 10 Clear NW Unr place VELLS 459 C
S38 cc6 11 Clear NW Unr biscuit TORD 555 C
S38 cc6 12 Clear HF Unr fair WEST 449 C
S38 cc6 13 Degraded NW Unr quiet TERE 530 C
S38 cc6 14 Degraded LF Rel tarnish SILVER 577 C
S38 cc6 15 Clear LF Unr plead DUMB 618 C
S38 cc6 16 Clear LF Unr skip ACHE 459 E
S38 cc6 17 Clear NW Unr beach VARD 613 C
S38 cc6 18 Clear HF Unr examine EARTH 470 C
S38 cc6 19 Clear HF Unr nephew READ 425 C
S38 cc6 20 Clear NW Unr icing CONTRANAIM 596 C
S38 cc6 21 Clear HF Unr journal BEAR 513 C
S38 cc6 22 Degraded NW Unr boots DERON 575 C
S38 cc6 23 Degraded HF Rel voice SOUND 615 C
S38 cc6 24 Degraded NW Unr span NIRT 536 C
S38 cc6 25 Degraded NW Unr bourbon GLIDEL 696 C
S38 cc6 26 Clear NW Unr brush NOAL 552 E
S38 cc6 27 Degraded NW Unr cape EXMIRD 662 C
S38 cc6 28 Degraded HF Unr private FATHER 466 C
S38 cc6 29 Degraded LF Rel crops CORN 452 C
S38 cc6 30 Clear HF Rel steam ENGINE 468 C
S38 cc6 31 Clear HF Rel guide LEAD 456 C
S38 cc6 32 Clear HF Unr much YEAR 616 C
S38 cc6 33 Degraded LF Unr stake CANDY 504 C
S38 cc6 34 Degraded NW Unr tire RESATH 515 C
S38 cc6 35 Clear NW Unr shiver NIFTS 545 C
S38 cc6 36 Degraded LF Unr gain HINT 516 C
S38 cc6 37 Clear LF Unr team COWBOY 562 C
S38 cc6 38 Degraded LF Unr foolish GUILTY 503 C
S38 cc6 39 Degraded NW Unr onion POAT 498 C
S38 cc6 40 Degraded NW Unr watch UNFERO 523 C
S38 cc6 41 Clear NW Unr pool JASHES 552 C
S38 cc6 42 Degraded NW Unr avenue POSTSIRM 779 C
S38 cc6 43 Clear LF Rel prune JUICE 507 C
S38 cc6 44 Degraded NW Unr ceiling HILK 631 C
S38 cc6 45 Degraded HF Unr guest FIGHT 554 C
S38 cc6 46 Degraded NW Unr husk DEAT 575 C
S38 cc6 47 Degraded NW Unr perfume MEROT 567 C
S38 cc6 48 Degraded NW Unr proper DEBIRT 496 C
S38 cc6 49 Degraded LF Rel mule DONKEY 481 C
S38 cc6 50 Clear NW Unr protect MIAL 423 C
S38 cc6 51 Clear LF Unr stuck LOCK 386 E
S38 cc6 52 Degraded NW Unr cash VOLKEL 543 C
S38 cc6 53 Clear LF Unr pickle TIGER 466 C
S38 cc6 54 Degraded HF Unr stiff FINAL 469 C
S38 cc6 55 Degraded HF Unr tank WATER 393 C
S38 cc6 56 Clear NW Unr correct FODE 478 C
S38 cc6 57 Degraded NW Unr desert REJATHED 516 C
S38 cc6 58 Degraded HF Unr prove SPOT 449 C
S38 cc6 59 Clear NW Unr giggle JAINS 514 C
S38 cc6 60 Clear NW Unr stain SACE 559 C
S38 cc6 61 Clear LF Rel anxiety NERVOUS 565 C
S38 cc6 62 Clear LF Rel ritual HABIT 427 C
S38 cc6 63 Degraded LF Unr haunt GLORY 454 C
S38 cc6 64 Degraded NW Unr horror HISHES 534 C
S38 cc6 65 Degraded LF Unr thimble LOUD 438 C
S38 cc6 66 Clear HF Rel stair CASE 452 C
S38 cc6 67 Degraded NW Unr sheep PURD 740 C
S38 cc6 68 Degraded HF Unr pilot CARE 527 C
S38 cc6 69 Degraded NW Unr slither SOOFS 639 C
S38 cc6 70 Clear NW Unr live DEFITY 501 C
S38 cc6 71 Clear HF Unr pour WALK 560 C
S38 cc6 72 Degraded LF Unr sailor MONKEY 534 C
S38 cc6 73 Degraded NW Unr liver GIPER 550 C
S38 cc6 74 Degraded NW Unr clam GLIM 617 C
S38 cc6 75 Clear HF Rel cigar SMOKE 489 C
S38 cc6 76 Clear NW Unr drink DEHIET 498 C
S38 cc6 77 Degraded NW Unr muffin VEEP 841 C
S38 cc6 78 Degraded HF Unr lips FIGURE 583 C
S38 cc6 79 Degraded NW Unr palm GACKEL 707 C
S38 cc6 80 Clear NW Unr lose TRANSVAME 694 C
S38 cc6 81 Degraded LF Rel wisdom SMART 502 C
S38 cc6 82 Clear NW Unr foot DORNER 513 C
S38 cc6 83 Degraded NW Unr boring TICED 604 C
S38 cc6 84 Clear HF Rel just RIGHT 426 C
S38 cc6 85 Degraded NW Unr whiskey FASHIN 772 C
S38 cc6 86 Clear LF Unr barrel NAVY 485 C
S38 cc6 87 Clear LF Rel prank JOKE 427 C
S38 cc6 88 Clear LF Unr famine STAMP 710 C
S38 cc6 89 Degraded NW Unr sleep DORTER 520 C
S38 cc6 90 Degraded HF Rel pause STOP 598 C
S38 cc6 91 Degraded LF Unr scar VEIN 532 C
S38 cc6 92 Degraded NW Unr peel NAFTS 532 C
S38 cc6 93 Clear NW Unr gentle UNKOOM 629 C
S38 cc6 94 Degraded HF Unr nails PEACE 503 C
S38 cc6 95 Degraded NW Unr atom KOOPER 707 C
S38 cc6 96 Clear HF Unr fact MOUTH 502 C
S38 cc6 97 Degraded HF Rel rude MEAN 421 C
S38 cc6 98 Degraded NW Unr fear HOAFER 512 C
S38 cc6 99 Degraded LF Unr scallop TEAR 475 C
S38 cc6 100 Degraded NW Unr east NACE 561 C
S38 cc6 101 Degraded HF Unr counsel FLOOR 534 C
S38 cc6 102 Clear NW Unr liberty TRUDE 854 C
S38 cc6 103 Degraded NW Unr neck FELD 599 C
S38 cc6 104 Degraded LF Unr waves MOUSE 693 E
S38 cc6 105 Degraded HF Rel domain HOME 496 C
S38 cc6 106 Clear LF Rel curse WITCH 488 C
S38 cc6 107 Clear NW Unr frame FARDED 481 C
S38 cc6 108 Clear NW Unr saber FOOMS 710 C
S38 cc6 109 Degraded NW Unr pond BAGES 729 C
S38 cc6 110 Clear LF Unr daring SOCCER 482 C
S38 cc6 111 Degraded NW Unr sail WIET 536 C
S38 cc6 112 Clear HF Unr choice MIND 487 C
S38 cc6 113 Clear NW Unr time ROLK 528 C
S38 cc6 114 Degraded NW Unr square REMOLKS 432 C
S38 cc6 115 Degraded NW Unr dark GAKER 508 C
S38 cc6 116 Degraded NW Unr push BIAL 631 C
S38 cc6 117 Clear HF Unr town GIRL 425 C
S38 cc6 118 Clear HF Rel costume PARTY 436 C
S38 cc6 119 Clear LF Unr pardon CAKE 450 C
S38 cc6 120 Clear NW Unr moon GAFT 483 E
S38 cc6 121 Clear HF Unr side DARK 418 C
S38 cc6 122 Degraded NW Unr weak OVERTAGE 1547 C
S38 cc6 123 Degraded NW Unr motor ENJOLK 631 C
S38 cc6 124 Degraded NW Unr kitten SARPS 585 C
S38 cc6 125 Clear HF Rel exhale BREATH 772 C
S38 cc6 126 Degraded NW Unr lion NEEPS 964 C
S38 cc6 127 Clear NW Unr quart TRANSVEEM 475 C
S38 cc6 128 Degraded LF Rel snorkel SWIM 447 C
S38 cc6 129 Clear LF Rel mussel OYSTER 480 C
S38 cc6 130 Clear NW Unr where NENTS 566 C
S38 cc6 131 Degraded NW Unr rabbit FLEEPED 540 C
S38 cc6 132 Clear NW Unr ease EXVAIM 510 C
S38 cc6 133 Clear LF Rel impact CRASH 457 C
S38 cc6 134 Degraded LF Unr attack SAND 474 C
S38 cc6 135 Clear NW Unr doctor FRIMER 528 C
S38 cc6 136 Degraded HF Unr dock DONE 607 C
S38 cc6 137 Clear HF Unr free HEART 752 C
S38 cc6 138 Degraded NW Unr sketch FANTOM 571 C
S38 cc6 139 Clear NW Unr bicycle FANDER 676 C
S38 cc6 140 Clear LF Unr destiny FISH 497 C
S38 cc6 141 Degraded LF Rel towel SHOWER 793 C
S38 cc6 142 Clear NW Unr sight JIOT 559 C
S38 cc6 143 Degraded NW Unr worth VAKER 469 C
S38 cc6 144 Clear NW Unr middle SUBRUCT 472 E
S38 cc6 145 Clear HF Unr parent ALONE 383 C
S38 cc6 146 Clear NW Unr find HEAN 499 C
S38 cc6 147 Degraded NW Unr stud JACE 475 C
S38 cc6 148 Degraded NW Unr racket BAVE 464 C
S38 cc6 149 Degraded LF Rel hawk EAGLE 483 E
S38 cc6 150 Clear NW Unr shake ANTIVORM 484 C
S38 cc6 151 Clear LF Rel spade CARDS 425 C
S38 cc6 152 Clear NW Unr write GINED 500 C
S38 cc6 153 Clear HF Unr ideal HANDS 431 C
S38 cc6 154 Degraded NW Unr stove UNBERM 475 C
S38 cc6 155 Degraded LF Rel oval ROUND 464 C
S38 cc6 156 Degraded HF Rel squad POLICE 499 C
S38 cc6 157 Clear HF Unr handle PLANE 571 C
S38 cc6 158 Degraded LF Rel hail STORM 500 E
S38 cc6 159 Degraded NW Unr drunk STAPEL 582 C
S38 cc6 160 Clear LF Unr grain DEFEND 530 C
S38 cc6 161 Clear NW Unr thirst ABNORD 610 C
S38 cc6 162 Degraded NW Unr abuse CAID 563 C
S38 cc6 163 Clear NW Unr throat BIRES 536 C
S38 cc6 164 Degraded NW Unr skinny JOAD 984 C
S38 cc6 165 Degraded LF Unr crumb FORGIVE 499 C
S38 cc6 166 Clear NW Unr fingers FOKEL 572 C
S38 cc6 167 Clear NW Unr clue HOMPS 596 C
S38 cc6 168 Clear LF Rel liar CHEAT 450 C
S38 cc6 169 Clear HF Unr moment ANSWER 402 C
S38 cc6 170 Clear NW Unr rock NAIN 520 C
S38 cc6 171 Degraded NW Unr chair UNSOADER 725 C
S38 cc6 172 Degraded HF Rel bush GARDEN 555 C
S38 cc6 173 Degraded NW Unr mammal SORN 529 C
S38 cc6 174 Degraded LF Rel omelet EGGS 465 C
S38 cc6 175 Degraded NW Unr singer PROWAMP 516 C
S38 cc6 176 Degraded NW Unr sweet PORDLY 609 C
S38 cc6 177 Clear LF Unr juggler UGLY 450 C
S38 cc6 178 Clear LF Unr dump HANGER 594 C
S38 cc6 179 Degraded HF Rel society PEOPLE 512 C
S38 cc6 180 Clear HF Rel decide KNOW 477 C
S38 cc6 181 Clear LF Unr subtle WEIGHT 515 C
S38 cc6 182 Clear NW Unr rhythm FAFT 497 C
S38 cc6 183 Degraded LF Unr walrus GUILT 714 C
S38 cc6 184 Clear LF Rel missile ROCKET 558 E
S38 cc6 185 Clear LF Rel melody TUNE 399 C
S38 cc6 186 Clear LF Rel wedding BELL 486 C
S38 cc6 187 Clear HF Unr through BOAT 443 C
S38 cc6 188 Clear NW Unr stub TILKER 552 C
S38 cc6 189 Clear NW Unr human GRUMS 508 C
S38 cc6 190 Clear NW Unr clove JAMPER 502 C
S38 cc6 191 Clear NW Unr cement BUCT 530 C
S38 cc6 192 Clear LF Unr polite POLE 1073 C
S38 cc6 193 Degraded NW Unr strange NONWAIM 553 C
S38 cc6 194 Clear LF Unr snail SNAKE 495 C
S38 cc6 195 Clear NW Unr alive GOORCH 487 C
S38 cc6 196 Degraded LF Rel bunch BANANA 751 C
S38 cc6 197 Degraded LF Rel robe BATH 571 C
S38 cc6 198 Clear HF Rel wager GAMBLE 643 C
S38 cc6 199 Degraded HF Unr south RIDE 456 C
S38 cc6 200 Degraded LF Unr sword SIGN 473 C
S38 cc6 201 Degraded HF Rel strand HAIR 478 C
S38 cc6 202 Clear LF Unr squeak OCEAN 596 C
S38 cc6 203 Clear LF Unr shame TUSK 785 C
S38 cc6 204 Clear NW Unr ghost WOATER 901 C
S38 cc6 205 Degraded HF Unr gravity STUDY 656 C
S38 cc6 206 Clear LF Rel grove ORANGE 521 C
S38 cc6 207 Degraded NW Unr early UNJEED 582 C
S38 cc6 208 Clear NW Unr alike BURFED 689 C
S38 cc6 209 Degraded NW Unr violet ABDESS 705 C
S38 cc6 210 Degraded NW Unr chalk DOLFIN 789 C
S38 cc6 211 Degraded LF Rel drum STICK 567 C
S38 cc6 212 Clear NW Unr seek VORD 559 C
S38 cc6 213 Clear LF Unr fray SEAFOOD 534 C
S38 cc6 214 Clear HF Rel reality LIFE 662 C
S38 cc6 215 Clear NW Unr bomb HOLKS 800 C
S38 cc6 216 Degraded HF Rel bleach WHITE 518 C
S38 cc6 217 Degraded HF Unr rooster FIELD 660 C
S38 cc6 218 Clear NW Unr danger CRIG 592 C
S38 cc6 219 Clear NW Unr garlic TOOMS 682 C
S38 cc6 220 Clear NW Unr fill PORM 760 C
S38 cc6 221 Clear LF Rel spider INSECT 598 C
S38 cc6 222 Degraded HF Rel logic THINK 643 C
S38 cc6 223 Degraded LF Unr referee BRAVE 681 C
S38 cc6 224 Clear LF Rel foam RUBBER 582 C
S38 cc6 225 Degraded HF Rel blaze FIRE 658 C
S38 cc6 226 Clear HF Rel term WORD 618 C
S38 cc6 227 Clear NW Unr punish UNHURF 586 C
S38 cc6 228 Degraded NW Unr trace MIPER 629 C
S38 cc6 229 Degraded HF Rel retain HOLD 585 C
S38 cc6 230 Degraded NW Unr rose FLIMER 963 C
S38 cc6 231 Clear NW Unr dead LORKED 617 C
S38 cc6 232 Clear HF Rel piano PLAY 585 C
S38 cc6 233 Clear NW Unr trash FONGE 677 C
S38 cc6 234 Degraded NW Unr calm PLOGED 562 C
S38 cc6 235 Clear NW Unr used ANTIPOLD 647 C
S38 cc6 236 Degraded NW Unr jacket GROPEL 640 C
S38 cc6 237 Degraded NW Unr coke SELP 726 C
S38 cc6 238 Degraded NW Unr dull ENSUCT 622 C
S38 cc6 239 Clear LF Unr noisy THREAD 641 C
S38 cc6 240 Clear NW Unr bacon ROFT 695 C
S38 cc6 241 Degraded NW Unr poise UNGURB 550 C
S38 cc6 242 Degraded NW Unr virtue WOINS 538 C
S38 cc6 243 Degraded NW Unr artery VACER 602 C
S38 cc6 244 Degraded LF Rel yarn WOOL 759 C
S38 cc6 245 Degraded HF Rel must HAVE 613 C
S38 cc6 246 Clear NW Unr aunt BLIDE 966 C
S38 cc6 247 Clear LF Rel pound PUPPY 510 C
S38 cc6 248 Clear NW Unr golf PROMELP 681 C
S38 cc6 249 Degraded NW Unr crowd HADER 774 C
S38 cc6 250 Degraded NW Unr full MESTED 871 C
S38 cc6 251 Clear LF Rel flannel SHIRT 570 C
S38 cc6 252 Degraded NW Unr ball DISBAMP 626 C
S38 cc6 253 Degraded NW Unr coral TIET 661 C
S38 cc6 254 Clear NW Unr game OVERJAGE 609 C
S38 cc6 255 Clear HF Rel tractor PULL 609 C
S38 cc6 256 Degraded LF Unr tuna GOAL 577 C
S38 cc6 257 Clear LF Rel monarch RULER 585 C
S38 cc6 258 Degraded LF Unr robbery SHOE 533 C
S38 cc6 259 Clear NW Unr lump VARED 725 C
S38 cc6 260 Degraded HF Unr yawn LIGHT 586 C
S38 cc6 261 Clear HF Unr beam TIRED 597 C
S38 cc6 262 Clear NW Unr fangs ROOR 707 C
S38 cc6 263 Clear NW Unr penny POAL 678 C
S38 cc6 264 Degraded NW Unr toad WINT 660 C
S38 cc6 265 Clear NW Unr death HESTEL 607 C
S38 cc6 266 Degraded LF Rel rail TRAIN 575 C
S38 cc6 267 Degraded NW Unr minute RERN 584 C
S38 cc6 268 Degraded HF Rel some MANY 642 C
S38 cc6 269 Degraded NW Unr bitter CORTED 664 C
S38 cc6 270 Degraded NW Unr alcohol OVERBLAPS 851 C
S38 cc6 271 Clear NW Unr corpse BOULER 739 C
S38 cc6 272 Clear HF Unr hose ARMY 542 C
S38 cc6 273 Degraded NW Unr star NADER 610 C
S38 cc6 274 Clear LF Unr mints VAMPIRE 594 C
S38 cc6 275 Degraded HF Rel gender FEMALE 527 C
S38 cc6 276 Clear NW Unr future REGEEP 512 C
S38 cc6 277 Clear LF Rel fragile BREAK 459 C
S38 cc6 278 Clear NW Unr worn NEEK 654 C
S38 cc6 279 Degraded LF Rel barrier REEF 711 C
S38 cc6 280 Degraded LF Rel uniform NURSE 601 C
S38 cc6 281 Degraded NW Unr last DIATOOF 695 C
S38 cc6 282 Degraded LF Rel fury ANGER 583 C
S38 cc6 283 Clear NW Unr kill VIRD 627 C
S38 cc6 284 Degraded NW Unr funny HIFT 613 C
S38 cc6 285 Degraded LF Unr graft DUCK 566 C
S38 cc6 286 Degraded LF Unr outlaw SPORT 574 C
S38 cc6 287 Clear LF Rel physics MATH 519 C
S38 cc6 288 Degraded NW Unr wasted WEERD 580 C
S38 cc6 289 Clear LF Unr buckle THIEF 543 C
S38 cc6 290 Degraded NW Unr sing NAMPED 578 C
S38 cc6 291 Clear NW Unr plate AJURD 554 C
S38 cc6 292 Degraded LF Rel croak FROG 544 C
S38 cc6 293 Clear HF Rel meaning REASON 515 C
S38 cc6 294 Clear NW Unr past PROLEEL 593 E
S38 cc6 295 Clear LF Rel musk SCENT 487 C
S38 cc6 296 Degraded LF Unr stale JAIL 575 C
S38 cc6 297 Degraded NW Unr spank GOIL 632 C
S38 cc6 298 Clear LF Unr hope SCARE 443 C
S38 cc6 299 Clear LF Rel warmth HEAT 551 C
S38 cc6 300 Clear NW Unr desire KOOF 475 C
S38 cc6 301 Degraded NW Unr grizzly PRALE 657 C
S38 cc6 302 Degraded LF Unr pear SODA 457 C
S38 cc6 303 Clear NW Unr tale BRIPED 537 C
S38 cc6 304 Clear NW Unr shape ABLERM 650 C
S38 cc6 305 Clear HF Rel mare HORSE 514 C
S38 cc6 306 Degraded NW Unr meeting SEEF 576 C
S38 cc6 307 Clear LF Rel burst BALLOON 504 C
S38 cc6 308 Clear NW Unr stand HITY 530 C
S38 cc6 309 Degraded HF Rel slap FACE 595 C
S38 cc6 310 Clear HF Unr appeal NIGHT 481 E
S38 cc6 311 Clear NW Unr magic SUBDOOP 545 C
S38 cc6 312 Degraded LF Unr panther SOUR 612 C
S38 cc6 313 Clear NW Unr lobster HICE 629 C
S38 cc6 314 Clear NW Unr harsh OVERWEEF 680 C
S38 cc6 315 Degraded LF Rel stingy CHEAP 485 C
S38 cc6 316 Clear HF Unr granite GIVE 555 C
S38 cc6 317 Clear NW Unr step PAFTER 529 C
S38 cc6 318 Degraded HF Unr alley GRASS 530 C
S38 cc6 319 Clear NW Unr sharp VABY 609 C
S38 cc6 320 Degraded HF Unr simple PICK 514 C
S38 cc6 321 Degraded NW Unr sparrow WERNED 559 C
S38 cc6 322 Clear NW Unr choose INTERMIET 693 C
S38 cc6 323 Degraded NW Unr sugar MAND 661 C
S38 cc6 324 Degraded HF Unr hike LIQUID 480 C
S38 cc6 325 Clear HF Unr mayor COLD 502 C
S38 cc6 326 Degraded NW Unr excuse DOMP 481 C
S38 cc6 327 Degraded LF Unr cliff GARBAGE 630 C
S38 cc6 328 Degraded LF Rel seam PANTS 457 C
S38 cc6 329 Clear NW Unr worst NAKE 410 E
S38 cc6 330 Degraded HF Unr gloves BEST 574 C
